	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	psi_p	psi_p_min	psi_p_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	pn	pn_min	pn_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max	type_max
85	BDPN(psi)		0.1528015161231137	0.145574637303776	0.1601615649543833	0.0596114576962756	0.0596114576962756	0.0596114576962756	31.632745346690843	27.963306503944608	35.63311491927664	2.563291052227705	2.442058002431152	2.686758068732646	16.775298552420352	16.775298552420352	16.775298552420352	0.1222034999652466	0.1006318809528773	0.1480005295835775	0.6983732910293581	0.6483602528848578	0.7458336839569895	0.0316128109982275	0.0280637828678576	0.0357611500578065	BDPN(psi)
85	BDPN(p)		0.1455654865718488	0.1385419192310778	0.1528063967319958	0.0421261088258459	0.0342944767740491	0.0507386171691417	31.551371957937	27.899195913230287	35.52892517289901	3.4554695562705	3.288742375988856	3.627356074203636	23.738247558874026	19.708854040432563	29.159214371123063	0.1396964387349873	0.1396964387349873	0.1396964387349873	0.7019750246157811	0.6520459563951624	0.7493052482455259	0.0316943428429406	0.0281460808378967	0.0358433269227584	BDPN(p)
86	BDPN(p)		0.2047286056205673	0.1945322276537177	0.2152466716334927	0.094861997265576	0.0855582934350526	0.1046064322220936	36.56386881271978	32.521846343418105	40.97468407437465	2.1581730463402367	2.050686610667753	2.2690505981113533	10.541629196361914	9.559641589504404	11.687937660410457	0.4443006173998974	0.4443006173998974	0.4443006173998974	0.5024286461884593	0.4623057851561674	0.5426679478730474	0.0273494034540491	0.0244053132462196	0.0307485617341766	BDPN(p)
86	BDPN(lambda)		0.210847136857428	0.210847136857428	0.210847136857428	0.0650432461051638	0.0578196182485755	0.0728211463155672	36.401771362678495	32.36045037215651	40.818873537882986	3.241645358789816	3.241645358789816	3.241645358789816	15.374386425658566	13.732274903591112	17.295167804478485	0.7997199237475094	0.6942736838142902	0.9203469943322004	0.5220823424392731	0.4811501540408756	0.5630074566090546	0.0274711906197308	0.024498471254282	0.0309019184992683	BDPN(lambda)
86	BDPN(psi)		0.1950791869927014	0.1848919249801451	0.2055973545196318	0.0997060812642932	0.0997060812642932	0.0997060812642932	36.71855066220723	32.64542149176279	41.17197168484846	1.956542514950523	1.8543695894541052	2.06203425019433	10.029478516453542	10.029478516453542	10.029478516453542	0.5612178527464572	0.4921822176942662	0.639124002487702	0.5115868920554053	0.47085586984371	0.5523375848996597	0.0272341904014543	0.0242883680105125	0.0306321669105213	BDPN(psi)
86	real	950.0	0.21084713685742806			0.09970608126429323			35.666201543453			2.1146868293673147			10.029478516453542			0.4443006173998974			0.5420779026915699			0.0280377488133037			
87	real	509.0	0.5793555401774676			0.16987925820875216			11.076727974076697			3.410395985279969			5.886533827285573			0.7032650753449557			0.0623499295074616			0.0902793679090377			
87	BDPN(lambda)		0.5793555401774675	0.5793555401774675	0.5793555401774675	0.1383291937226849	0.1179108638942877	0.1614823950111608	13.933376123911051	5.500308861897752	35.76141048529811	4.18823767121009	4.18823767121009	4.18823767121009	7.229131993675515	6.192625517666398	8.48098272688888	0.8112161751062631	0.700790594111861	0.9371789340014248	0.0347441946560886	0.013093866639438	0.0632293447039268	0.0717701145154548	0.0279631028650592	0.1818079720808575	BDPN(lambda)
87	BDPN(psi)		0.5972650627824295	0.5615634010032814	0.6341085171170859	0.1698792582087521	0.1698792582087521	0.1698792582087521	14.548334778800026	5.569457645583763	38.48670196826964	3.515820995924613	3.3056619561713494	3.73270123617962	5.886533827285573	5.886533827285573	5.886533827285573	0.650841169895337	0.5631459290116339	0.7507040600241486	0.0320803697185906	0.0114107097787857	0.0595216663351504	0.068736389092256	0.0259830005913328	0.1795506966092	BDPN(psi)
87	BDPN(p)		0.5885840829089208	0.5531152927479759	0.6252491485847143	0.1569035965951197	0.1339519684830941	0.1827977512264531	14.191109256131837	5.529937375722144	36.91505759413953	3.751246597792952	3.525191931547984	3.9849255348692343	6.373340201884852	5.470526816061224	7.465362482718637	0.7032650753449557	0.7032650753449557	0.7032650753449557	0.0333948653121362	0.0122622773936723	0.061329866397018	0.0704666549986506	0.0270892168446394	0.1808338742478818	BDPN(p)
88	BDPN(psi)		0.1327930733330463	0.1276770824492684	0.1380673839107375	0.1255270339758873	0.1255270339758873	0.1255270339758873	44.60496929948072	37.484505328363056	52.70944248916869	1.057884259087606	1.017128170763551	1.0999015872330662	7.966411444024811	7.966411444024811	7.966411444024811	0.1126389994001868	0.0990384474713066	0.1277767630822943	0.2804585819896616	0.2416714228438797	0.3215212218114186	0.0224190267520628	0.0189719327842538	0.0266776896544327	BDPN(psi)
88	BDPN(p)		0.1340413889471882	0.128941902114984	0.1392560962847147	0.1258736664469151	0.1207214082365809	0.1311480135245541	44.56642701072394	37.46605612857559	52.66391590477408	1.064888254476306	1.024375516775487	1.106316358421508	7.944473440930009	7.624972526272958	8.283534914041702	0.1036062536803812	0.1036062536803812	0.1036062536803812	0.2799492369609513	0.2413008746622843	0.3210409440191489	0.0224384153515239	0.0189883335262835	0.0266908263994537	BDPN(p)
88	real	630.0	0.1297317020637986			0.12552703397588733			46.36914379297659			1.0334961159738625			7.966411444024811			0.1036062536803812			0.3874854813076234			0.0215660656678217			
88	BDPN(lambda)		0.1297317020637986	0.1297317020637986	0.1297317020637986	0.120321851513317	0.1151073467718903	0.1255962278768412	44.53043515020566	37.41677363126833	52.59858898098638	1.0782056661539998	1.0782056661539998	1.0782056661539998	8.311042320432726	7.962022561542155	8.687542785446292	0.120500342858673	0.1059420735504509	0.1367386450916596	0.2819818705093657	0.2430518872295647	0.3232205252243735	0.022456551269416	0.0190119168474554	0.0267259815037692	BDPN(lambda)
89	BDPN(lambda)		0.4723831565400794	0.4723831565400794	0.4723831565400794	0.1041156278451959	0.090496107663494	0.1192834305707919	47.60183243867712	39.62381206046621	56.755366278846274	4.537101358524591	4.537101358524591	4.537101358524591	9.604706043619572	8.38339403230462	11.050199017602589	0.5071651982025275	0.4467058907756264	0.5751163431158876	0.2072384468420727	0.1772543171803407	0.239415312555575	0.0210075946401484	0.0176194792768471	0.025237349664237	BDPN(lambda)
89	BDPN(psi)		0.4494175950039541	0.4293559435673147	0.470001744735407	0.1148547318341167	0.1148547318341167	0.1148547318341167	47.69315265309994	39.68308911164684	56.89231828701503	3.91292189557364	3.738252109520644	4.092140891628433	8.706650427291821	8.706650427291821	8.706650427291821	0.5167230602500369	0.4565700592650624	0.5841232996499797	0.2084498243115299	0.178238930707568	0.2407707714877742	0.0209673704582622	0.0175770654125064	0.0251996510953705	BDPN(psi)
89	BDPN(p)		0.4614967426391196	0.4413443888505302	0.482140220757222	0.1146477392898351	0.100136565547505	0.130649751607135	47.576513532267214	39.60164774996859	56.72725376940828	4.025345336050921	3.8495690502434594	4.205405389968902	8.722369984740396	7.654052056731107	9.986362069963317	0.4657398654132588	0.4657398654132588	0.4657398654132588	0.2074427890181734	0.1774793519890464	0.2396113608140056	0.0210187743017735	0.017628211019432	0.0252514745425155	BDPN(p)
89	real	869.0	0.4723831565400794			0.11485473183411674			43.07140397940835			4.112875011735142			8.706650427291821			0.4657398654132588			0.2558235864264803			0.0232172603539481			
90	BDPN(psi)		0.5970222271506586	0.554714252896739	0.6413118228722676	0.1357942610769499	0.1357942610769499	0.1357942610769499	16.94627874621507	14.653717192209394	19.52530008041392	4.396520312536232	4.084960943838427	4.722672503139572	7.3640814572667	7.3640814572667	7.3640814572667	0.9100395050411532	0.724419896635686	0.999955074465352	0.7234989241270234	0.6641873364225042	0.7788191907720197	0.0590100053808774	0.0512156021101623	0.0682420703827727	BDPN(psi)
90	real	516.0	0.6293224846245291			0.13579426107694992			13.86866957627703			4.634382039664502			7.3640814572667			0.6524477796075834			0.7591724071778739			0.0721049697305172			
90	BDPN(lambda)		0.6293224846245291	0.6293224846245291	0.6293224846245291	0.0904133465691703	0.0717710130803833	0.1127332678363048	16.828482751386243	14.565851861414082	19.368622326235563	6.960504267398938	6.960504267398938	6.960504267398938	11.060313968524046	8.870495987502618	13.933201679625208	0.999999	0.8866787093811034	0.999999	0.7170780588894109	0.6583809865573504	0.7720252289708254	0.0594230635508495	0.0516298982527766	0.0686537258180599	BDPN(lambda)
90	BDPN(p)		0.6434754695376493	0.6008502964793349	0.6878821392161859	0.1239766276776399	0.0993873068602602	0.1529110950736169	16.869712644665228	14.602824945361537	19.4142758223846	5.190296603411358	4.846480403077639	5.5484824204510135	8.066036467778167	6.539747815673965	10.061647021042754	0.6524477796075834	0.6524477796075834	0.6524477796075834	0.7078661855480042	0.6492339134435279	0.7629620349533184	0.0592778324719261	0.0515084883489191	0.068479900549492	BDPN(p)
91	real	649.0	0.07548899786680886			0.06400245656495467			25.220859930337443			1.1794703190837177			15.624400275716328			0.1586283733308112			0.8449161956755304			0.0396497186361647			
91	BDPN(p)		0.0724704506519074	0.0689457848726874	0.0761358706517027	0.0598255143880306	0.0562350899258706	0.0634909807401873	25.07366658443399	22.1360373368666	28.27279582764867	1.2113636028578243	1.15244784065712	1.2726321107392808	16.715276253438624	15.750268594717705	17.782491346918896	0.1586283733308112	0.1586283733308112	0.1586283733308112	0.6357224063766421	0.5871032279096813	0.6829022728115033	0.0398824797575002	0.0353696891561772	0.0451752038895662	BDPN(p)
91	BDPN(psi)		0.075225779431095	0.0716377168511739	0.0789507894916906	0.0640024565649546	0.0640024565649546	0.0640024565649546	25.109635551695444	22.16635528639069	28.31609866095475	1.1753576888841766	1.11929636292117	1.2335587371019927	15.624400275716328	15.624400275716328	15.624400275716328	0.1564612617773608	0.1347133850687603	0.1810970532653694	0.632544739751175	0.5839376891636365	0.679687614204485	0.0398253490354812	0.0353155995101439	0.0451134156734356	BDPN(psi)
91	BDPN(lambda)		0.0754889978668088	0.0754889978668088	0.0754889978668088	0.0613532152880611	0.0576695473627644	0.0651378780158241	25.09909526243931	22.15752925733072	28.30346298229818	1.230400028953306	1.230400028953306	1.230400028953306	16.299064283833747	15.35205061112164	17.34017424672334	0.1642276666141747	0.1413933275101898	0.1900649578959082	0.6344265221503299	0.5858292847026392	0.6815957249197515	0.039842073570536	0.0353313656574614	0.0451313857418987	BDPN(lambda)
92	real	626.0	0.5493421068332216			0.15943695493516685			45.08068111897083			3.445513037153808			6.2720716185694725			0.6120188517301662			0.4172312732840532			0.0221824510007055			
92	BDPN(p)		0.5311844632831123	0.4989863711830942	0.5646346936386055	0.1735082300146976	0.1483648185599187	0.2011301893991026	40.3926507396293	34.13106968968326	47.59846808689592	3.0614367009456345	2.875865721993854	3.2542242727666357	5.763415371797011	4.971904033838004	6.740142371394733	0.6120188517301662	0.6120188517301662	0.6120188517301662	0.4028467682172628	0.3549704930976279	0.4520870431890936	0.0247569788486027	0.0210090794975669	0.0292988180297867	BDPN(p)
92	BDPN(psi)		0.4693932578182137	0.4380317219401266	0.5020710595344274	0.1594369549351668	0.1594369549351668	0.1594369549351668	40.6687775681724	34.352600597077995	47.94816441684949	2.9440681303094816	2.7473663312137826	3.149025643010986	6.2720716185694725	6.2720716185694725	6.2720716185694725	0.999999	0.8839958507385254	0.999999	0.4268006107641017	0.3766162248152809	0.4781239772807682	0.0245888875888565	0.020855855738423	0.0291098776400951	BDPN(psi)
92	BDPN(lambda)		0.5493421068332216	0.5493421068332216	0.5493421068332216	0.1181817709558675	0.099271333797218	0.1394283155672413	40.31259208036833	34.08187503968701	47.47789910571575	4.648281222984566	4.648281222984566	4.648281222984566	8.461541842806104	7.17214430893512	10.073401471996986	0.999999	0.874727793609619	0.999999	0.4143341469092497	0.365518132854721	0.4644144972010064	0.0248061448890801	0.0210624315489059	0.0293411086929794	BDPN(lambda)
93	BDPN(psi)		0.1207000675500019	0.1141831937551654	0.1274643781807009	0.0632927997005941	0.0632927997005941	0.0632927997005941	12.429722289434896	9.93263692589441	15.39175692027392	1.9070110363417672	1.804047131669127	2.013884340456887	15.799585493618366	15.799585493618366	15.799585493618366	0.816080342486922	0.7319555341894741	0.9091622216433212	0.1709991459654586	0.1421540760323547	0.2023952891190494	0.080452320390938	0.0649698410116395	0.1006781993000265	BDPN(psi)
93	real	949.0	0.1217887814901631			0.06329279970059414			13.653101234504017			1.924212265317438			15.799585493618366			0.8036615093201392			0.1704890182234692			0.0732434325963106			
93	BDPN(p)		0.1216632050292454	0.1151528123750796	0.1284275091441968	0.0597774856449896	0.0544105960865848	0.0654693889530308	12.330418905647328	9.855542414805797	15.267075603399828	2.035268023010981	1.9263575764788168	2.148426079793825	16.728706288164464	15.274313934981452	18.378773105309783	0.8036615093201392	0.8036615093201392	0.8036615093201392	0.1712111433367981	0.1424963239896966	0.2024475020702897	0.0811002454703303	0.0655004288953222	0.1014657497184243	BDPN(p)
93	BDPN(lambda)		0.1217887814901631	0.1217887814901631	0.1217887814901631	0.0509532358224128	0.0461237725934881	0.0561087748907005	12.256426087333764	9.80416275120933	15.16467801200261	2.390207010888045	2.390207010888045	2.390207010888045	19.625838945445903	17.822524229908637	21.68079373761333	0.999999	0.8943614409484862	0.999999	0.177571397918115	0.1480422456783912	0.2096723776258399	0.0815898527739204	0.0659427123482948	0.101997490798146	BDPN(lambda)
94	BDPN(lambda)		0.2241057764448518	0.2241057764448518	0.2241057764448518	0.058227702291145	0.0493697034501816	0.0681512977844359	19.743516696264187	16.67441330116013	23.200285012482727	3.848782755058716	3.848782755058716	3.848782755058716	17.17395604930259	14.673234883406357	20.255337385388337	0.999999	0.8858860466003416	0.999999	0.4289645880854243	0.3786818834916474	0.4803730205545404	0.0506495380424915	0.0431029187556083	0.0599721250720362	BDPN(lambda)
94	BDPN(p)		0.231598375097824	0.216876335281398	0.2468834256697894	0.0801379901601098	0.0687387191165393	0.0926241625436007	19.87927638752153	16.792253103616495	23.35653292377413	2.8899948031527543	2.7062861802260696	3.080728942372206	12.47847616345348	10.796318935993323	14.547841636452445	0.643409924955022	0.643409924955022	0.643409924955022	0.416249458018035	0.3669537917677251	0.4668073559716732	0.0503036418683585	0.0428145736896643	0.0595512700904105	BDPN(p)
94	BDPN(psi)		0.2255843722697426	0.2108624718902441	0.2409291059862389	0.0887129954453521	0.0887129954453521	0.0887129954453521	19.99686588089026	16.891886493425663	23.496706129059657	2.54285599462938	2.3769062337674853	2.715826523236417	11.272305652400238	11.272305652400238	11.272305652400238	0.7044916462351467	0.5965891494706861	0.8307099361305597	0.4200688972880084	0.3701663448826798	0.471216297093845	0.0500078365258046	0.0425591567816922	0.0592000189196867	BDPN(psi)
94	real	596.0	0.2241057764448518			0.08871299544535219			19.6583869447864			2.526188810554847			11.272305652400238			0.643409924955022			0.4994137532377511			0.0508688735657027			
95	BDPN(p)		0.2124237852240263	0.2008357384020551	0.2244315698652491	0.1275779174054824	0.1170400585589811	0.1386331684254562	25.380762419819707	21.425437049415216	29.926199706282176	1.6650513626811856	1.574220229381363	1.7591725467028552	7.838347108470878	7.213281001636379	8.544083216568628	0.6223158749499162	0.6223158749499162	0.6223158749499162	0.2774391246838185	0.2422430789019309	0.3144403292364477	0.0393999196501325	0.033415535878753	0.0466734936465295	BDPN(p)
95	BDPN(psi)		0.1969667695426722	0.1856278719885674	0.2087363682092815	0.1287022292863642	0.1287022292863642	0.1287022292863642	25.454867710759405	21.48197322813371	30.020560410749688	1.530406820727389	1.442305024690309	1.621855109788659	7.7698731835871	7.7698731835871	7.7698731835871	0.7961126723307336	0.707933978139758	0.894720781489136	0.288800890780115	0.2522988002624711	0.3271302322377053	0.0392852169322928	0.0333105040784622	0.0465506585163395	BDPN(psi)
95	BDPN(lambda)		0.2197791508215086	0.2197791508215086	0.2197791508215086	0.1032473214679068	0.094011113229839	0.1130512731971817	25.05093711913496	21.162876200314145	29.51698264427513	2.1286668525325787	2.1286668525325787	2.1286668525325787	9.685481286900384	8.845543899853478	10.63704029921646	0.8851892366923869	0.7844605251270587	0.9988497811778292	0.2934175995011704	0.2567583130402693	0.3318431383100362	0.0399186663255067	0.0338788016394335	0.047252556341333	BDPN(lambda)
95	real	915.0	0.2197791508215086			0.12870222928636427			22.525538331187196			1.7076561302795843			7.7698731835871			0.6223158749499162			0.2801100576498269			0.0443940555514038			
96	BDPN(psi)		0.6681203786659111	0.6339581473609367	0.7032934058783162	0.1714581185773123	0.1714581185773123	0.1714581185773123	72.56688221124242	63.71095682785746	82.42002564817233	3.896697247174378	3.697451906163767	4.1018378815418615	5.832328082785353	5.832328082785353	5.832328082785353	0.7059751509379643	0.6147982500079382	0.8095941514557984	0.4225855899280404	0.3821098738051883	0.4638545781601122	0.0137803908550045	0.0121329736570177	0.0156958873291124	BDPN(psi)
96	BDPN(lambda)		0.7058299508496791	0.7058299508496791	0.7058299508496791	0.1027808028042039	0.0882193891217665	0.1192597931866383	72.18765553723586	63.4281282825992	81.90716756905843	6.867332532849311	6.867332532849311	6.867332532849311	9.729443366043627	8.385055627549406	11.335376610007245	0.999999	0.8735083124084472	0.999999	0.4221335768999655	0.3818554815018792	0.4631527106319809	0.0138527840052123	0.0122089437308019	0.015765875914619	BDPN(lambda)
96	real	854.0	0.7058299508496791			0.17145811857731236			72.21049380251016			4.116631844011589			5.832328082785353			0.5908088238737833			0.4197917811097879			0.013848402736795			
96	BDPN(p)		0.6986906124374532	0.6643256024132207	0.7340412526820276	0.1682726341952608	0.1459342233298292	0.1930341967048268	72.3431718496805	63.54876750510036	82.10831387464088	4.152134515388307	3.947912300715208	4.362214071185562	5.942736944615821	5.180429255906007	6.852402247962614	0.5908088238737833	0.5908088238737833	0.5908088238737833	0.4182368951371176	0.3781786898117584	0.4591065351943183	0.0138230046379203	0.0121790346532599	0.0157359464118598	BDPN(p)
97	BDPN(psi)		0.1731129481734631	0.161809631997032	0.1848828276452859	0.0926538618930399	0.0926538618930399	0.0926538618930399	30.32464246353904	25.173843087560694	36.287487251538536	1.8683835151232604	1.7463884255987712	1.9954141561710128	10.792858274535869	10.792858274535869	10.792858274535869	0.9552065298577698	0.8286215754726463	0.9999552573533768	0.350074788824283	0.3058012651928828	0.3961295989545935	0.0329764811308939	0.0275577086136654	0.0397237718739152	BDPN(psi)
97	BDPN(p)		0.1856067655635028	0.1741139127269078	0.1975552787043901	0.0869975802994141	0.0775496039481601	0.0970996886533948	29.939133660046583	24.87071946085504	35.81467186950516	2.133470435898466	2.0013650049538265	2.270813487277193	11.494572568091698	10.298694196328276	12.894972367215106	0.7694933142574402	0.7694933142574402	0.7694933142574402	0.3366747520734665	0.2939368655484878	0.3813309193990871	0.0334011000904307	0.0279215178528959	0.0402079240841398	BDPN(p)
97	real	726.0	0.1828540963215106			0.09265386189303997			28.740556194520806			1.9735183465163944			10.792858274535869			0.7694933142574402			0.3097534765155535			0.0347940378478355			
97	BDPN(lambda)		0.1828540963215106	0.1828540963215106	0.1828540963215106	0.0734802954024409	0.0650926830926857	0.0825097355512264	29.8133587264604	24.761233848285517	35.66514965731311	2.4884779697746904	2.4884779697746904	2.4884779697746904	13.609090634749702	12.119781905968503	15.362709792990028	0.999999	0.9331104561157226	0.999999	0.3489109440435483	0.3051247888544738	0.394531615933075	0.0335420107870122	0.0280385757415418	0.0403857096187975	BDPN(lambda)
98	BDPN(psi)		0.2374970434906666	0.220608521708191	0.2552252139230888	0.1125547320505592	0.1125547320505592	0.1125547320505592	48.23868919971125	42.23768394999742	54.800238693992256	2.1100582726631485	1.9600110780690616	2.2675653815109467	8.88456648407108	8.88456648407108	8.88456648407108	0.733274639048966	0.6045991821506522	0.8877676923586163	0.7130061178203773	0.6606399452145695	0.762368052755813	0.020730248200981	0.0182480956987077	0.0236755405713968	BDPN(psi)
98	BDPN(p)		0.256403702654342	0.2394744777347487	0.2740719484647412	0.1042938928842471	0.0896420980195626	0.1201172756177971	48.14160941509456	42.17875850983592	54.66288178417766	2.4584728363617345	2.2961505329994223	2.6278810857019788	9.588289135106615	8.32519714467979	11.155472954032929	0.4873567569586102	0.4873567569586102	0.4873567569586102	0.6925464557435981	0.6403343606657885	0.7421997413943817	0.0207720517064071	0.018293949520412	0.0237086162639614	BDPN(p)
98	BDPN(lambda)		0.2683561993049587	0.2683561993049587	0.2683561993049587	0.0667934343254246	0.0560955761074723	0.0786837667089292	48.09731471314292	42.126373299169984	54.62184684332948	4.017703267023209	4.017703267023209	4.017703267023209	14.97153141022656	12.709101785877229	17.826717709149143	0.999999	0.8809471477355956	0.999999	0.7163898984999105	0.6643861528264857	0.7653083140784782	0.0207911815028364	0.0183076929432334	0.0237380985279286	BDPN(lambda)
98	real	575.0	0.26835619930495874			0.11255473205055928			46.10126971448962			2.384228494137535			8.88456648407108			0.4873567569586102			0.7191177580615666			0.0216913765324277			
99	BDPN(lambda)		0.0816185119078787	0.0816185119078787	0.0816185119078787	0.0757888088570915	0.0713701341150465	0.0804078187313944	37.40087725466187	27.126696801867908	50.66707114421227	1.0769203677785697	1.0769203677785697	1.0769203677785697	13.194560187449504	12.4366015118572	14.011463091662815	0.433303696962978	0.3890548383321849	0.481761956213153	0.0974791788710629	0.0749139802972157	0.1234519630301385	0.0267373407631863	0.0197366845451502	0.0368640534195501	BDPN(lambda)
99	real	759.0	0.08161851190787872			0.07311257142039593			34.14523817512339			1.1163403272820729			13.67753835725485			0.4440954062106622			0.1377752717320189			0.0292866605548692			
99	BDPN(psi)		0.0781499122758751	0.0737424221702709	0.0827093112567138	0.0731125714203959	0.0731125714203959	0.0731125714203959	37.406619243564506	27.11630690618926	50.69143881167746	1.0688984227693838	1.0086148077907613	1.1312597772158342	13.67753835725485	13.67753835725485	13.67753835725485	0.4703378894638404	0.422241068393907	0.523032445748871	0.0988143062398985	0.0760323608900784	0.1251061936677139	0.0267332365293086	0.0197271970068767	0.0368781782659257	BDPN(psi)
99	BDPN(p)		0.0799880199439031	0.0755526574958811	0.0846070104205384	0.0745714585553769	0.0701528602144046	0.079130873853089	37.36179880553591	27.092367810618256	50.621474199076886	1.0726358514833634	1.0131578349077828	1.1345763118969852	13.409956293900262	12.637292516907577	14.254586298317005	0.4440954062106622	0.4440954062106622	0.4440954062106622	0.0979880254923048	0.0753985293205131	0.124056274786091	0.0267653065957795	0.019754462228171	0.0369107642045252	BDPN(p)
